Master Planning Family,Product Department,Product Group,Product Line,Product Price Group,Product Sub Group,Product Type,Short Name
G17,1,21,1, ,45,44,10222
   ,      ,1,2,   ,44,3,10270
   ,      ,1,2,   ,44,3,10270
   ,      ,1,2,   ,44,3,10270
   ,      ,1,2,   ,44,3,10270
   ,      ,1,2,   ,44,3,10270
   ,      ,1,2,   ,44,3,10270
G17,1,1,2, ,44,3,10270
G17,1,1,2, ,44,3,10270
G17,1,1,2, ,44,3,10270
10,1,10,1,N,11,18,10048
10,1,10,1,N,11,18,10048
10,1,10,1,N,11,18,10048
50,1,10,1,N,11,18,10048
50,1,10,1,N,11,18,10048
50,1,10,1,N,11,18,10048
N,          ,10,1,        ,11,18,10048
N,          ,10,1,        ,11,18,10048
N,          ,10,1,        ,11,18,10048
0, ,10,1,1,11,18,10048
0, ,10,1,1,11,18,10048
0, ,10,1,1,11,18,10048
30,1,21,1,N,84,44,10550
30,1,21,1,N,84,44,10550
30,1,21,1,N,84,44,10550
G17,1,21,1, ,84,44,10550
G17,1,21,1, ,84,44,10550
G17,1,21,1, ,84,44,10550
 ,0,21,1,0,84,44,10550
 ,0,21,1,0,84,44,10550
 ,0,21,1,0,84,44,10550
   ,      ,11,1,   ,91,33,10066
   ,      ,11,1,   ,91,33,10066
   ,      ,11,1,   ,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
 ,   ,11,1,N,91,33,10066
30,1,13,1,N,9,24,10415
30,1,13,1,N,9,24,10415
30,1,13,1,N,9,24,10415
 ,   ,13,1,N,9,24,10415
 ,   ,13,1,N,9,24,10415
 ,   ,13,1,N,9,24,10415
0, ,13,1,1,9,24,10415
0, ,13,1,1,9,24,10415
0, ,13,1,1,9,24,10415
   ,      ,3,1,   ,32,30,10932
   ,      ,3,1,   ,32,30,10932
   ,      ,3,1,   ,32,30,10932
 ,   ,3,1,N,32,30,10932
 ,   ,3,1,N,32,30,10932
 ,   ,3,1,N,32,30,10932
 ,   ,3,1,N,32,30,10932
 ,   ,3,1,N,32,30,10932
 ,   ,3,1,N,32,30,10932
P01,      ,21,1,   ,45,44,10223
P01,      ,21,1,   ,45,44,10223
P01,      ,21,1,   ,45,44,10223
50,1,21,1,N,45,44,10223
50,1,21,1,N,45,44,10223
50,1,21,1,N,45,44,10223
G17,1,21,1, ,45,44,10223
G17,1,21,1, ,45,44,10223
G17,1,21,1, ,45,44,10223
G17,1,12,1, ,66,22,10701
G17,1,12,1, ,66,22,10701
G17,1,12,1, ,66,22,10701
G13,1,12,1, ,66,22,10701
G13,1,12,1, ,66,22,10701
G13,1,12,1, ,66,22,10701
N,EP3002,12,1,        ,66,22,10701
N,EP3002,12,1,        ,66,22,10701
N,EP3002,12,1,        ,66,22,10701
10,1,10,1,N,11,18,10049
10,1,10,1,N,11,18,10049
10,1,10,1,N,11,18,10049
50,1,10,1,N,11,18,10049
50,1,10,1,N,11,18,10049
50,1,10,1,N,11,18,10049
G17,1,10,1, ,11,18,10049
G17,1,10,1, ,11,18,10049
G17,1,10,1, ,11,18,10049
 ,0,10,1,0,11,18,10049
 ,0,10,1,0,11,18,10049
 ,0,10,1,0,11,18,10049
30,1,21,1,N,12,44,10551
30,1,21,1,N,12,44,10551
30,1,21,1,N,12,44,10551
50,1,21,1,N,12,44,10551
50,1,21,1,N,12,44,10551
50,1,21,1,N,12,44,10551
 ,0,21,1,0,12,44,10551
 ,0,21,1,0,12,44,10551
 ,0,21,1,0,12,44,10551
30,1,13,1,N,60,47,10416
30,1,13,1,N,60,47,10416
30,1,13,1,N,60,47,10416
G19,1,13,1, ,60,47,10416
G19,1,13,1, ,60,47,10416
G19,1,13,1, ,60,47,10416
0, ,13,1,1,60,47,10416
0, ,13,1,1,60,47,10416
0, ,13,1,1,60,47,10416
50,1,10,1,N,11,18,10050
50,1,10,1,N,11,18,10050
50,1,10,1,N,11,18,10050
50,1,10,1,N,11,18,10050
50,1,10,1,N,11,18,10050
50,1,10,1,N,11,18,10050
G17,1,10,1, ,11,18,10050
G17,1,10,1, ,11,18,10050
G17,1,10,1, ,11,18,10050
0, ,10,1,4,11,18,10050
0, ,10,1,4,11,18,10050
0, ,10,1,4,11,18,10050
10,1,19,1,N,61,47,10496
10,1,19,1,N,61,47,10496
10,1,19,1,N,61,47,10496
30,1,19,1,N,61,47,10496
30,1,19,1,N,61,47,10496
30,1,19,1,N,61,47,10496
 ,   ,19,1,N,61,47,10496
 ,   ,19,1,N,61,47,10496
 ,   ,19,1,N,61,47,10496
10,1,10,1,N,11,18,10051
10,1,10,1,N,11,18,10051
10,1,10,1,N,11,18,10051
 ,   ,10,1,N,11,18,10051
 ,   ,10,1,N,11,18,10051
 ,   ,10,1,N,11,18,10051
   ,1,10,1, ,11,18,10051
   ,1,10,1, ,11,18,10051
   ,1,10,1, ,11,18,10051
0, ,10,1,1,11,18,10051
0, ,10,1,1,11,18,10051
0, ,10,1,1,11,18,10051
10,1,1,2,N,44,3,10271
10,1,1,2,N,44,3,10271
10,1,1,2,N,44,3,10271
   ,1,1,2, ,44,3,10271
   ,1,1,2, ,44,3,10271
   ,1,1,2, ,44,3,10271
G17,1,1,2, ,44,3,10271
G17,1,1,2, ,44,3,10271
G17,1,1,2, ,44,3,10271
   ,      ,10,1,   ,11,18,10052
   ,      ,10,1,   ,11,18,10052
   ,      ,10,1,   ,11,18,10052
 ,   ,10,1,N,11,18,10052
 ,   ,10,1,N,11,18,10052
 ,   ,10,1,N,11,18,10052
SRS, ,10,1,N,11,18,10052
SRS, ,10,1,N,11,18,10052
SRS, ,10,1,N,11,18,10052
G18,1,10,1, ,11,18,10052
G18,1,10,1, ,11,18,10052
G18,1,10,1, ,11,18,10052
 ,   ,19,1,N,99,26,10196
 ,   ,19,1,N,99,26,10196
 ,   ,19,1,N,99,26,10196
 ,   ,19,1,N,99,26,10196
 ,   ,19,1,N,99,26,10196
 ,   ,19,1,N,99,26,10196
   ,N,19,1,0,99,26,10196
   ,N,19,1,0,99,26,10196
   ,N,19,1,0,99,26,10196
 ,   ,13,1,N,60,47,10417
 ,   ,13,1,N,60,47,10417
 ,   ,13,1,N,60,47,10417
G13,1,13,1, ,60,47,10417
G13,1,13,1, ,60,47,10417
G13,1,13,1, ,60,47,10417
 ,0,13,1,0,60,47,10417
 ,0,13,1,0,60,47,10417
 ,0,13,1,0,60,47,10417
   ,      ,10,1,   ,11,18,10053
   ,      ,10,1,   ,11,18,10053
   ,      ,10,1,   ,11,18,10053
   ,      ,10,1,   ,11,18,10053
   ,      ,10,1,   ,11,18,10053
   ,      ,10,1,   ,11,18,10053
10,1,10,1,N,11,18,10053
10,1,10,1,N,11,18,10053
10,1,10,1,N,11,18,10053
G18,1,10,1, ,11,18,10053
G18,1,10,1, ,11,18,10053
G18,1,10,1, ,11,18,10053
10,1,23,1,N,57,46,10576
10,1,23,1,N,57,46,10576
10,1,23,1,N,57,46,10576
G13,1,23,1, ,57,46,10576
G13,1,23,1, ,57,46,10576
G13,1,23,1, ,57,46,10576
 ,0,23,1,2,57,46,10576
 ,0,23,1,2,57,46,10576
 ,0,23,1,2,57,46,10576
   ,      ,1,2,   ,44,3,10272
   ,      ,1,2,   ,44,3,10272
   ,      ,1,2,   ,44,3,10272
10,1,1,2,N,44,3,10272
10,1,1,2,N,44,3,10272
10,1,1,2,N,44,3,10272
 ,0,1,2,0,44,3,10272
 ,0,1,2,0,44,3,10272
 ,0,1,2,0,44,3,10272
   ,      ,10,1,   ,11,18,10054
   ,      ,10,1,   ,11,18,10054
   ,      ,10,1,   ,11,18,10054
10,1,10,1,N,11,18,10054
10,1,10,1,N,11,18,10054
10,1,10,1,N,11,18,10054
30,1,10,1,N,11,18,10054
30,1,10,1,N,11,18,10054
30,1,10,1,N,11,18,10054
G17,1,10,1, ,11,18,10054
G17,1,10,1, ,11,18,10054
G17,1,10,1, ,11,18,10054
30,1,21,1,N,82,44,10552
30,1,21,1,N,82,44,10552
30,1,21,1,N,82,44,10552
 ,   ,21,1,N,82,44,10552
 ,   ,21,1,N,82,44,10552
 ,   ,21,1,N,82,44,10552
G17,1,21,1, ,82,44,10552
G17,1,21,1, ,82,44,10552
G17,1,21,1, ,82,44,10552
G17,1,1,2, ,43,3,10577
G17,1,1,2, ,43,3,10577
G17,1,1,2, ,43,3,10577
G17,1,1,2, ,43,3,10577
G17,1,1,2, ,43,3,10577
G17,1,1,2, ,43,3,10577
G13,1,1,2, ,43,3,10577
G13,1,1,2, ,43,3,10577
G13,1,1,2, ,43,3,10577
 ,   ,3,1,N,32,30,10933
 ,   ,3,1,N,32,30,10933
 ,   ,3,1,N,32,30,10933
TRK, ,3,1,N,32,30,10933
TRK, ,3,1,N,32,30,10933
TRK, ,3,1,N,32,30,10933
   ,N,3,1,0,32,30,10933
   ,N,3,1,0,32,30,10933
   ,N,3,1,0,32,30,10933
   ,      ,10,1,   ,15,18,10055
   ,      ,10,1,   ,15,18,10055
   ,      ,10,1,   ,15,18,10055
10,1,10,1,N,15,18,10055
10,1,10,1,N,15,18,10055
10,1,10,1,N,15,18,10055
50,1,10,1,N,15,18,10055
50,1,10,1,N,15,18,10055
50,1,10,1,N,15,18,10055
G17,1,10,1, ,15,18,10055
G17,1,10,1, ,15,18,10055
G17,1,10,1, ,15,18,10055
TRK, ,3,1,N,53,30,10934
TRK, ,3,1,N,53,30,10934
TRK, ,3,1,N,53,30,10934
 ,0,3,1,0,53,30,10934
 ,0,3,1,0,53,30,10934
 ,0,3,1,0,53,30,10934
0, ,3,1,1,53,30,10934
0, ,3,1,1,53,30,10934
0, ,3,1,1,53,30,10934
10,1,10,2,N,76,18,10056
10,1,10,2,N,76,18,10056
10,1,10,2,N,76,18,10056
50,1,10,2,N,76,18,10056
50,1,10,2,N,76,18,10056
50,1,10,2,N,76,18,10056
   ,1,10,2, ,76,18,10056
   ,1,10,2, ,76,18,10056
   ,1,10,2, ,76,18,10056
G17,1,10,2, ,76,18,10056
G17,1,10,2, ,76,18,10056
G17,1,10,2, ,76,18,10056
30,1,3,1,N,33,30,10619
30,1,3,1,N,33,30,10619
30,1,3,1,N,33,30,10619
 ,   ,3,1,N,33,30,10619
 ,   ,3,1,N,33,30,10619
 ,   ,3,1,N,33,30,10619
 ,0,3,1,0,33,30,10619
 ,0,3,1,0,33,30,10619
 ,0,3,1,0,33,30,10619
 ,   ,13,1,N,60,47,10418
 ,   ,13,1,N,60,47,10418
 ,   ,13,1,N,60,47,10418
   ,1,13,1, ,60,47,10418
   ,1,13,1, ,60,47,10418
   ,1,13,1, ,60,47,10418
0, ,13,1,1,60,47,10418
0, ,13,1,1,60,47,10418
0, ,13,1,1,60,47,10418
30,1,21,1,N,45,44,10553
30,1,21,1,N,45,44,10553
30,1,21,1,N,45,44,10553
ATV, ,21,1,N,45,44,10553
ATV, ,21,1,N,45,44,10553
ATV, ,21,1,N,45,44,10553
G14,1,21,1, ,45,44,10553
G14,1,21,1, ,45,44,10553
G14,1,21,1, ,45,44,10553
50,1,13,1,N,60,47,10419
50,1,13,1,N,60,47,10419
50,1,13,1,N,60,47,10419
 ,   ,13,1,N,60,47,10419
 ,   ,13,1,N,60,47,10419
 ,   ,13,1,N,60,47,10419
G17,1,13,1, ,60,47,10419
G17,1,13,1, ,60,47,10419
G17,1,13,1, ,60,47,10419
   ,      ,1,2,   ,44,3,10578
   ,      ,1,2,   ,44,3,10578
   ,      ,1,2,   ,44,3,10578
10,1,1,2,N,44,3,10578
10,1,1,2,N,44,3,10578
10,1,1,2,N,44,3,10578
30,1,1,2,N,44,3,10578
30,1,1,2,N,44,3,10578
30,1,1,2,N,44,3,10578
   ,      ,3,1,   ,53,30,10620
   ,      ,3,1,   ,53,30,10620
   ,      ,3,1,   ,53,30,10620
50,1,3,1,N,53,30,10620
50,1,3,1,N,53,30,10620
50,1,3,1,N,53,30,10620
G17,1,3,1, ,53,30,10620
G17,1,3,1, ,53,30,10620
G17,1,3,1, ,53,30,10620
   ,      ,10,2,   ,76,18,10060
   ,      ,10,2,   ,76,18,10060
   ,      ,10,2,   ,76,18,10060
   ,      ,10,2,   ,76,18,10060
   ,      ,10,2,   ,76,18,10060
   ,      ,10,2,   ,76,18,10060
50,1,10,2,N,76,18,10060
50,1,10,2,N,76,18,10060
50,1,10,2,N,76,18,10060
G19,1,10,2, ,76,18,10060
G19,1,10,2, ,76,18,10060
G19,1,10,2, ,76,18,10060
 ,   ,13,1,N,9,24,10420
 ,   ,13,1,N,9,24,10420
 ,   ,13,1,N,9,24,10420
 ,   ,13,1,N,9,24,10420
 ,   ,13,1,N,9,24,10420
 ,   ,13,1,N,9,24,10420
G17,1,13,1, ,9,24,10420
G17,1,13,1, ,9,24,10420
G17,1,13,1, ,9,24,10420
10,1,1,2,N,44,3,10579
10,1,1,2,N,44,3,10579
10,1,1,2,N,44,3,10579
30,1,1,2,N,44,3,10579
30,1,1,2,N,44,3,10579
30,1,1,2,N,44,3,10579
0, ,1,2,1,44,3,10579
0, ,1,2,1,44,3,10579
0, ,1,2,1,44,3,10579
10,1,13,1,N,100,33,10421
10,1,13,1,N,100,33,10421
10,1,13,1,N,100,33,10421
30,1,13,1,N,100,33,10421
30,1,13,1,N,100,33,10421
30,1,13,1,N,100,33,10421
 ,   ,13,1,N,100,33,10421
 ,   ,13,1,N,100,33,10421
 ,   ,13,1,N,100,33,10421
 ,   ,1,2,N,43,3,10273
 ,   ,1,2,N,43,3,10273
 ,   ,1,2,N,43,3,10273
G17,1,1,2, ,43,3,10273
G17,1,1,2, ,43,3,10273
G17,1,1,2, ,43,3,10273
G17,1,1,2, ,43,3,10273
G17,1,1,2, ,43,3,10273
G17,1,1,2, ,43,3,10273
   ,      ,10,2,   ,76,18,10059
   ,      ,10,2,   ,76,18,10059
   ,      ,10,2,   ,76,18,10059
10,1,10,2,N,76,18,10059
10,1,10,2,N,76,18,10059
10,1,10,2,N,76,18,10059
30,1,10,2,N,76,18,10059
30,1,10,2,N,76,18,10059
30,1,10,2,N,76,18,10059
G17,1,10,2, ,76,18,10059
G17,1,10,2, ,76,18,10059
G17,1,10,2, ,76,18,10059
10,1,2,1,N,27,4,10274
10,1,2,1,N,27,4,10274
10,1,2,1,N,27,4,10274
50,1,2,1,N,27,4,10274
50,1,2,1,N,27,4,10274
50,1,2,1,N,27,4,10274
G17,1,2,1, ,27,4,10274
G17,1,2,1, ,27,4,10274
G17,1,2,1, ,27,4,10274
   ,      ,13,1,   ,100,33,10422
   ,      ,13,1,   ,100,33,10422
   ,      ,13,1,   ,100,33,10422
10,1,13,1,N,100,33,10422
10,1,13,1,N,100,33,10422
10,1,13,1,N,100,33,10422
 ,   ,13,1,N,100,33,10422
 ,   ,13,1,N,100,33,10422
 ,   ,13,1,N,100,33,10422
   ,      ,10,1,   ,6,18,10061
   ,      ,10,1,   ,6,18,10061
   ,      ,10,1,   ,6,18,10061
   ,      ,10,1,   ,6,18,10061
   ,      ,10,1,   ,6,18,10061
   ,      ,10,1,   ,6,18,10061
30,1,10,1,N,6,18,10061
30,1,10,1,N,6,18,10061
30,1,10,1,N,6,18,10061
N,EP4101,10,1,        ,6,18,10061
N,EP4101,10,1,        ,6,18,10061
N,EP4101,10,1,        ,6,18,10061
10,1,13,1,N,110,24,10423
10,1,13,1,N,110,24,10423
10,1,13,1,N,110,24,10423
 ,   ,13,1,N,110,24,10423
 ,   ,13,1,N,110,24,10423
 ,   ,13,1,N,110,24,10423
G17,1,13,1, ,110,24,10423
G17,1,13,1, ,110,24,10423
G17,1,13,1, ,110,24,10423
30,1,19,1,N,61,47,10497
30,1,19,1,N,61,47,10497
30,1,19,1,N,61,47,10497
G17,1,19,1, ,61,47,10497
G17,1,19,1, ,61,47,10497
G17,1,19,1, ,61,47,10497
0,        ,19,1,300,61,47,10497
0,        ,19,1,300,61,47,10497
0,        ,19,1,300,61,47,10497
30,1,19,1,N,61,47,10498
30,1,19,1,N,61,47,10498
30,1,19,1,N,61,47,10498
G13,1,19,1, ,61,47,10498
G13,1,19,1, ,61,47,10498
G13,1,19,1, ,61,47,10498
0,        ,19,1,300,61,47,10498
0,        ,19,1,300,61,47,10498
0,        ,19,1,300,61,47,10498
30,1,3,1,N,33,30,10621
30,1,3,1,N,33,30,10621
30,1,3,1,N,33,30,10621
50,1,3,1,N,33,30,10621
50,1,3,1,N,33,30,10621
50,1,3,1,N,33,30,10621
G17,1,3,1, ,33,30,10621
G17,1,3,1, ,33,30,10621
G17,1,3,1, ,33,30,10621
10,1,21,1,N,45,44,10839
10,1,21,1,N,45,44,10839
10,1,21,1,N,45,44,10839
G03,1,21,1, ,45,44,10839
G03,1,21,1, ,45,44,10839
G03,1,21,1, ,45,44,10839
 ,0,21,1,0,45,44,10839
 ,0,21,1,0,45,44,10839
 ,0,21,1,0,45,44,10839
30,1,3,1,N,31,30,10622
30,1,3,1,N,31,30,10622
30,1,3,1,N,31,30,10622
50,1,3,1,N,31,30,10622
50,1,3,1,N,31,30,10622
50,1,3,1,N,31,30,10622
 ,   ,3,1,N,31,30,10622
 ,   ,3,1,N,31,30,10622
 ,   ,3,1,N,31,30,10622
P01,      ,19,1,   ,61,47,10171
P01,      ,19,1,   ,61,47,10171
P01,      ,19,1,   ,61,47,10171
10,1,19,1,N,61,47,10171
10,1,19,1,N,61,47,10171
10,1,19,1,N,61,47,10171
 ,   ,19,1,N,61,47,10171
 ,   ,19,1,N,61,47,10171
 ,   ,19,1,N,61,47,10171
TRK, ,3,1,N,33,30,10935
TRK, ,3,1,N,33,30,10935
TRK, ,3,1,N,33,30,10935
   ,N,3,1,0,33,30,10935
   ,N,3,1,0,33,30,10935
   ,N,3,1,0,33,30,10935
0, ,3,1,1,33,30,10935
0, ,3,1,1,33,30,10935
0, ,3,1,1,33,30,10935
G03,1,21,1, ,12,44,10840
G03,1,21,1, ,12,44,10840
G03,1,21,1, ,12,44,10840
 ,0,21,1,0,12,44,10840
 ,0,21,1,0,12,44,10840
 ,0,21,1,0,12,44,10840
A01,ATV,21,1,0,12,44,10840
A01,ATV,21,1,0,12,44,10840
A01,ATV,21,1,0,12,44,10840
50,1,3,1,N,53,30,10936
50,1,3,1,N,53,30,10936
50,1,3,1,N,53,30,10936
TRK, ,3,1,N,53,30,10936
TRK, ,3,1,N,53,30,10936
TRK, ,3,1,N,53,30,10936
G17,1,3,1, ,53,30,10936
G17,1,3,1, ,53,30,10936
G17,1,3,1, ,53,30,10936
50,1,11,1,N,81,33,10067
50,1,11,1,N,81,33,10067
50,1,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
 ,   ,11,1,N,81,33,10067
0, ,11,1,1,81,33,10067
0, ,11,1,1,81,33,10067
0, ,11,1,1,81,33,10067
   ,      ,19,1,   ,61,47,10172
   ,      ,19,1,   ,61,47,10172
   ,      ,19,1,   ,61,47,10172
 ,   ,19,1,N,61,47,10172
 ,   ,19,1,N,61,47,10172
 ,   ,19,1,N,61,47,10172
 ,0,19,1,0,61,47,10172
 ,0,19,1,0,61,47,10172
 ,0,19,1,0,61,47,10172
50,1,3,1,N,33,30,10937
50,1,3,1,N,33,30,10937
50,1,3,1,N,33,30,10937
 ,   ,3,1,N,33,30,10937
 ,   ,3,1,N,33,30,10937
 ,   ,3,1,N,33,30,10937
G17,1,3,1, ,33,30,10937
G17,1,3,1, ,33,30,10937
G17,1,3,1, ,33,30,10937
10,1,11,1,N,81,33,10068
10,1,11,1,N,81,33,10068
10,1,11,1,N,81,33,10068
G17,1,11,1, ,81,33,10068
G17,1,11,1, ,81,33,10068
G17,1,11,1, ,81,33,10068
G19,1,11,1, ,81,33,10068
G19,1,11,1, ,81,33,10068
G19,1,11,1, ,81,33,10068
0, ,11,1,1,81,33,10068
0, ,11,1,1,81,33,10068
0, ,11,1,1,81,33,10068
   ,      ,19,1,   ,61,47,10174
   ,      ,19,1,   ,61,47,10174
   ,      ,19,1,   ,61,47,10174
10,1,19,1,N,61,47,10174
10,1,19,1,N,61,47,10174
10,1,19,1,N,61,47,10174
 ,   ,19,1,N,61,47,10174
 ,   ,19,1,N,61,47,10174
 ,   ,19,1,N,61,47,10174
50,1,3,1,N,31,30,10938
50,1,3,1,N,31,30,10938
50,1,3,1,N,31,30,10938
G17,1,3,1, ,31,30,10938
G17,1,3,1, ,31,30,10938
G17,1,3,1, ,31,30,10938
0, ,3,1,1,31,30,10938
0, ,3,1,1,31,30,10938
0, ,3,1,1,31,30,10938
   ,      ,2,1,   ,27,4,10275
   ,      ,2,1,   ,27,4,10275
   ,      ,2,1,   ,27,4,10275
   ,      ,2,1,   ,27,4,10275
   ,      ,2,1,   ,27,4,10275
   ,      ,2,1,   ,27,4,10275
G17,1,2,1, ,27,4,10275
G17,1,2,1, ,27,4,10275
G17,1,2,1, ,27,4,10275
   ,      ,11,1,   ,16,43,10069
   ,      ,11,1,   ,16,43,10069
   ,      ,11,1,   ,16,43,10069
50,1,11,1,N,16,43,10069
50,1,11,1,N,16,43,10069
50,1,11,1,N,16,43,10069
 ,   ,11,1,N,16,43,10069
 ,   ,11,1,N,16,43,10069
 ,   ,11,1,N,16,43,10069
0, ,11,1,1,16,43,10069
0, ,11,1,1,16,43,10069
0, ,11,1,1,16,43,10069
 ,   ,4,2,N,30,41,10939
 ,   ,4,2,N,30,41,10939
 ,   ,4,2,N,30,41,10939
   ,1,4,2, ,30,41,10939
   ,1,4,2, ,30,41,10939
   ,1,4,2, ,30,41,10939
0, ,4,2,1,30,41,10939
0, ,4,2,1,30,41,10939
0, ,4,2,1,30,41,10939
 ,   ,19,1,N,61,47,10173
 ,   ,19,1,N,61,47,10173
 ,   ,19,1,N,61,47,10173
   ,1,19,1, ,61,47,10173
   ,1,19,1, ,61,47,10173
   ,1,19,1, ,61,47,10173
G17,1,19,1, ,61,47,10173
G17,1,19,1, ,61,47,10173
G17,1,19,1, ,61,47,10173
10,1,2,1,N,27,4,10276
10,1,2,1,N,27,4,10276
10,1,2,1,N,27,4,10276
G17,1,2,1, ,27,4,10276
G17,1,2,1, ,27,4,10276
G17,1,2,1, ,27,4,10276
N,EP4101,2,1,        ,27,4,10276
N,EP4101,2,1,        ,27,4,10276
N,EP4101,2,1,        ,27,4,10276
G03,1,21,1, ,12,44,10841
G03,1,21,1, ,12,44,10841
G03,1,21,1, ,12,44,10841
G15,1,21,1, ,12,44,10841
G15,1,21,1, ,12,44,10841
G15,1,21,1, ,12,44,10841
G00,1,21,1, ,12,44,10841
G00,1,21,1, ,12,44,10841
G00,1,21,1, ,12,44,10841
10,1,11,1,N,16,43,10070
10,1,11,1,N,16,43,10070
10,1,11,1,N,16,43,10070
G17,1,11,1, ,16,43,10070
G17,1,11,1, ,16,43,10070
G17,1,11,1, ,16,43,10070
 ,0,11,1,0,16,43,10070
 ,0,11,1,0,16,43,10070
 ,0,11,1,0,16,43,10070
N,EP4101,11,1,        ,16,43,10070
N,EP4101,11,1,        ,16,43,10070
N,EP4101,11,1,        ,16,43,10070
G17,1,4,2, ,52,20,10940
G17,1,4,2, ,52,20,10940
G17,1,4,2, ,52,20,10940
G17,1,4,2, ,52,20,10940
G17,1,4,2, ,52,20,10940
G17,1,4,2, ,52,20,10940
0, ,4,2,1,52,20,10940
0, ,4,2,1,52,20,10940
0, ,4,2,1,52,20,10940
10,1,11,1,N,77,33,10071
10,1,11,1,N,77,33,10071
10,1,11,1,N,77,33,10071
50,1,11,1,N,77,33,10071
50,1,11,1,N,77,33,10071
50,1,11,1,N,77,33,10071
 ,   ,11,1,N,77,33,10071
 ,   ,11,1,N,77,33,10071
 ,   ,11,1,N,77,33,10071
0, ,11,1,4,77,33,10071
0, ,11,1,4,77,33,10071
0, ,11,1,4,77,33,10071
10,1,11,1,N,8,33,10072
10,1,11,1,N,8,33,10072
10,1,11,1,N,8,33,10072
50,1,11,1,N,8,33,10072
50,1,11,1,N,8,33,10072
50,1,11,1,N,8,33,10072
 ,   ,11,1,N,8,33,10072
 ,   ,11,1,N,8,33,10072
 ,   ,11,1,N,8,33,10072
   ,N,11,1,0,8,33,10072
   ,N,11,1,0,8,33,10072
   ,N,11,1,0,8,33,10072
10,1,11,1,N,8,33,10073
10,1,11,1,N,8,33,10073
10,1,11,1,N,8,33,10073
10,1,11,1,N,8,33,10073
10,1,11,1,N,8,33,10073
10,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
50,1,11,1,N,8,33,10073
G04,1,13,1, ,9,24,10731
G04,1,13,1, ,9,24,10731
G04,1,13,1, ,9,24,10731
 ,0,13,1,0,9,24,10731
 ,0,13,1,0,9,24,10731
 ,0,13,1,0,9,24,10731
 ,0,13,1,0,9,24,10731
 ,0,13,1,0,9,24,10731
 ,0,13,1,0,9,24,10731
50,1,21,1,N,12,44,10842
50,1,21,1,N,12,44,10842
50,1,21,1,N,12,44,10842
G03,1,21,1, ,12,44,10842
G03,1,21,1, ,12,44,10842
G03,1,21,1, ,12,44,10842
   ,N,21,1,0,12,44,10842
   ,N,21,1,0,12,44,10842
   ,N,21,1,0,12,44,10842
30,1,11,1,N,8,33,10074
30,1,11,1,N,8,33,10074
30,1,11,1,N,8,33,10074
 ,   ,11,1,N,8,33,10074
 ,   ,11,1,N,8,33,10074
 ,   ,11,1,N,8,33,10074
G19,1,11,1, ,8,33,10074
G19,1,11,1, ,8,33,10074
G19,1,11,1, ,8,33,10074
0, ,11,1,1,8,33,10074
0, ,11,1,1,8,33,10074
0, ,11,1,1,8,33,10074
   ,      ,1,2,   ,44,3,10269
   ,      ,1,2,   ,44,3,10269
   ,      ,1,2,   ,44,3,10269
   ,      ,1,2,   ,44,3,10269
   ,      ,1,2,   ,44,3,10269
   ,      ,1,2,   ,44,3,10269
50,1,1,2,N,44,3,10269
50,1,1,2,N,44,3,10269
50,1,1,2,N,44,3,10269
30,1,19,1,N,99,26,10197
30,1,19,1,N,99,26,10197
30,1,19,1,N,99,26,10197
50,1,19,1,N,99,26,10197
50,1,19,1,N,99,26,10197
50,1,19,1,N,99,26,10197
0, ,19,1,1,99,26,10197
0, ,19,1,1,99,26,10197
0, ,19,1,1,99,26,10197
30,1,19,1,N,61,47,10175
30,1,19,1,N,61,47,10175
30,1,19,1,N,61,47,10175
G17,1,19,1, ,61,47,10175
G17,1,19,1, ,61,47,10175
G17,1,19,1, ,61,47,10175
A01,ATV,19,1,0,61,47,10175
A01,ATV,19,1,0,61,47,10175
A01,ATV,19,1,0,61,47,10175
50,1,21,1,N,45,44,10843
50,1,21,1,N,45,44,10843
50,1,21,1,N,45,44,10843
G04,1,21,1, ,45,44,10843
G04,1,21,1, ,45,44,10843
G04,1,21,1, ,45,44,10843
0, ,21,1,1,45,44,10843
0, ,21,1,1,45,44,10843
0, ,21,1,1,45,44,10843
G17,1,13,1, ,100,33,10732
G17,1,13,1, ,100,33,10732
G17,1,13,1, ,100,33,10732
 ,0,13,1,0,100,33,10732
 ,0,13,1,0,100,33,10732
 ,0,13,1,0,100,33,10732
   ,        ,13,1,0,100,33,10732
   ,        ,13,1,0,100,33,10732
   ,        ,13,1,0,100,33,10732
30,1,19,1,N,61,47,10176
30,1,19,1,N,61,47,10176
30,1,19,1,N,61,47,10176
50,1,19,1,N,61,47,10176
50,1,19,1,N,61,47,10176
50,1,19,1,N,61,47,10176
