BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
10,0,2009,10009652,Oct
10,0,2009,10011979,Oct
10,0,2009,10021736,Oct
10,0,2009,10020449,Oct
10,0,2009,10026868,Oct
10,0,2009,10024248,Oct
10,0,2009,10021911,Oct
10,0,2009,10020927,Oct
10,0,2009,10023538,Oct
10,0,2009,10009356,Oct
10,0,2009,10025022,Oct
10,0,2009,10018871,Oct
10,0,2009,10025063,Oct
10,0,2009,10025241,Oct
10,0,2009,10021184,Oct
10,0,2009,10002746,Oct
10,0,2009,10024999,Oct
10,0,2009,10007268,Oct
10,0,2009,10006805,Oct
10,0,2009,10013252,Oct
10,0,2009,10025267,Oct
10,0,2009,10012399,Oct
10,0,2009,10011724,Oct
10,0,2009,10021575,Oct
10,0,2009,10020256,Oct
10,0,2009,10018890,Oct
10,0,2009,10024246,Oct
10,0,2009,10025039,Oct
10,0,2009,10010855,Oct
10,0,2009,10022978,Oct
10,0,2009,10026291,Oct
10,0,2009,10025515,Oct
10,0,2009,10025288,Oct
10,0,2009,10020909,Oct
10,0,2009,10019617,Oct
10,0,2009,10021270,Oct
10,0,2009,10017314,Oct
10,0,2009,10002154,Oct
10,0,2009,10021380,Oct
10,0,2009,10026268,Oct
10,0,2009,10025758,Oct
10,0,2009,10016780,Oct
10,0,2009,10021297,Oct
10,0,2009,10025239,Oct
10,0,2009,10000474,Oct
10,0,2009,10010923,Oct
10,0,2009,10011923,Oct
10,0,2009,10011499,Oct
10,0,2009,10025246,Oct
10,0,2009,10021203,Oct
10,0,2009,10021286,Oct
10,0,2009,10020864,Oct
10,0,2009,10009156,Oct
10,0,2009,10017290,Oct
10,0,2009,10020849,Oct
10,0,2009,10014810,Oct
10,0,2009,10002136,Oct
10,0,2009,10000458,Oct
10,0,2009,10003857,Oct
10,0,2009,10020281,Oct
10,0,2009,10021107,Oct
10,0,2009,10025242,Oct
10,0,2009,10024477,Oct
10,0,2009,10027572,Oct
10,0,2009,10024022,Oct
10,0,2009,10006917,Oct
10,0,2009,10013052,Oct
10,0,2009,10019682,Oct
10,0,2009,10020388,Oct
10,0,2009,10016784,Oct
10,0,2009,10007536,Oct
10,0,2009,10007253,Oct
10,0,2009,10015956,Oct
10,0,2009,10007866,Oct
10,0,2009,10002150,Oct
10,0,2009,10025298,Oct
10,0,2009,10005861,Oct
10,0,2009,10013670,Oct
10,0,2009,10020491,Oct
10,0,2009,10011089,Oct
10,0,2009,10020364,Oct
10,0,2009,10023759,Oct
10,0,2009,10025062,Oct
10,0,2009,10002137,Oct
10,0,2009,10020390,Oct
10,0,2009,10019913,Oct
10,0,2009,10024499,Oct
10,0,2009,10024704,Oct
10,0,2009,10013426,Oct
10,0,2009,10027583,Oct
10,0,2009,10009654,Oct
10,0,2009,10002501,Oct
10,0,2009,10023703,Oct
10,0,2009,10013127,Oct
10,0,2009,10008381,Oct
10,0,2009,10021111,Oct
10,0,2009,10011198,Oct
10,0,2009,10025771,Oct
10,0,2009,10002115,Oct
10,0,2009,10013899,Oct
10,0,2009,10021459,Oct
10,0,2009,10009662,Oct
10,0,2009,10009642,Oct
10,0,2009,10024541,Oct
10,0,2009,10013039,Oct
10,0,2009,10015886,Oct
10,0,2009,10009660,Oct
10,0,2009,10023757,Oct
10,0,2009,10019469,Oct
10,0,2009,10012600,Oct
10,0,2009,10027575,Oct
10,0,2009,10011093,Oct
10,0,2009,10026055,Oct
10,0,2009,10015030,Oct
10,0,2009,10007258,Oct
10,0,2009,10018363,Oct
10,0,2009,10019150,Oct
10,0,2009,10006836,Oct
10,0,2009,10025037,Oct
10,0,2009,10010974,Oct
10,0,2009,10019066,Oct
10,0,2009,10026843,Oct
10,0,2009,10014779,Oct
10,0,2009,10025238,Oct
10,0,2009,10021804,Oct
10,0,2009,10004602,Oct
10,0,2009,10002140,Oct
10,0,2009,10025302,Oct
10,0,2009,10002161,Oct
10,0,2009,10021494,Oct
10,0,2009,10011546,Oct
10,0,2009,10025291,Oct
10,0,2009,10011600,Oct
10,0,2009,10027356,Oct
10,0,2009,10011360,Oct
10,0,2009,10018885,Oct
10,0,2009,10009643,Oct
10,0,2009,10020492,Oct
10,0,2009,10017576,Oct
10,0,2009,10010970,Oct
10,0,2009,10011623,Oct
10,0,2009,10018868,Oct
10,0,2009,10020193,Oct
10,0,2009,10019952,Oct
10,0,2009,10002142,Oct
10,0,2009,10007183,Oct
10,0,2009,10025296,Oct
10,0,2009,10006916,Oct
10,0,2009,10019880,Oct
10,0,2009,10017307,Oct
10,0,2009,10019105,Oct
10,0,2009,10005922,Oct
10,0,2009,10002240,Oct
10,0,2009,10002114,Oct
10,0,2009,10027348,Oct
10,0,2009,10024915,Oct
10,0,2009,10008893,Oct
10,0,2009,10010832,Oct
10,0,2009,10012128,Oct
10,0,2009,10020446,Oct
10,0,2009,10024919,Oct
10,0,2009,10019400,Oct
10,0,2009,10025300,Oct
10,0,2009,10013376,Oct
10,0,2009,10010881,Oct
10,0,2009,10020684,Oct
10,0,2009,10012792,Oct
10,0,2009,10005620,Oct
10,0,2009,10026536,Oct
10,-2291.6952,2009,10013052,Oct
10,-967.0648,2009,10020171,Oct
10,-118.1556,2009,10012226,Oct
10,6.3288,2009,10021412,Oct
10,12.0204,2009,10021111,Oct
10,22.0792,2009,10021986,Oct
10,33.0264,2009,10007355,Oct
10,28.7868,2009,10025771,Oct
10,33.0188,2009,10017290,Oct
10,45.6872,2009,10017314,Oct
10,56.488,2009,10018890,Oct
10,59.8848,2009,10026078,Oct
10,68.4828,2009,10006983,Oct
10,61.824,2009,10020927,Oct
10,76.7016,2009,10024541,Oct
10,68.1352,2009,10025243,Oct
10,86.2132,2009,10023003,Oct
10,107.2548,2009,10014495,Oct
10,92.276,2009,10010881,Oct
10,109.4256,2009,10025252,Oct
10,94.0148,2009,10020390,Oct
10,116.694,2009,10023964,Oct
10,101.2736,2009,10013252,Oct
10,127.6496,2009,10014059,Oct
10,113.6936,2009,10000473,Oct
10,145.584,2009,10007183,Oct
10,124.0436,2009,10023780,Oct
10,134.2944,2009,10025264,Oct
10,134.6236,2009,10022750,Oct
10,134.9548,2009,10024704,Oct
10,141.024,2009,10013472,Oct
10,159.4188,2009,10025583,Oct
10,160.488,2009,10021184,Oct
10,141.5788,2009,10027053,Oct
10,154.008,2009,10018867,Oct
10,156.3172,2009,10015030,Oct
10,194.9292,2009,10025791,Oct
10,185.5872,2009,10011821,Oct
10,181.2768,2009,10023759,Oct
10,188.416,2009,10012023,Oct
10,203.6604,2009,10017072,Oct
10,206.9632,2009,10020227,Oct
10,238.5656,2009,10020662,Oct
10,224.7836,2009,10007591,Oct
10,265.7232,2009,10006846,Oct
10,246.96,2009,10013426,Oct
10,269.1936,2009,10022490,Oct
10,277.316,2009,10013376,Oct
10,269.8452,2009,10020962,Oct
10,280.7012,2009,10023757,Oct
10,282.302,2009,10009652,Oct
10,325.2808,2009,10002115,Oct
10,329.2224,2009,10021107,Oct
10,331.2712,2009,10023516,Oct
10,376.2096,2009,10016564,Oct
10,345.4508,2009,10021380,Oct
10,355.35,2009,10013039,Oct
10,371.4432,2009,10013870,Oct
10,392.4168,2009,10008602,Oct
10,413.954,2009,10007566,Oct
10,489.6072,2009,10022755,Oct
10,422.1144,2009,10005861,Oct
10,496.9944,2009,10002709,Oct
10,428.1956,2009,10025241,Oct
10,430.7716,2009,10004255,Oct
10,457.1616,2009,10023760,Oct
10,453.3576,2009,10025299,Oct
10,537.246,2009,10022746,Oct
10,500.5248,2009,10027575,Oct
10,553.7168,2009,10000458,Oct
10,497.2968,2009,10020445,Oct
10,564.9384,2009,10015886,Oct
10,570.9612,2009,10021270,Oct
10,572.2032,2009,10002140,Oct
10,651.0564,2009,10009672,Oct
10,672.4188,2009,10019617,Oct
10,674.9396,2009,10000460,Oct
10,678.1688,2009,10018628,Oct
10,730.2144,2009,10018665,Oct
10,709.3016,2009,10021305,Oct
10,725.6408,2009,10026581,Oct
10,743.8936,2009,10019913,Oct
10,755.4212,2009,10013899,Oct
10,887.3928,2009,10009642,Oct
10,892.9008,2009,10019678,Oct
10,796.9316,2009,10022978,Oct
10,798.376,2009,10027082,Oct
10,861.5424,2009,10019909,Oct
10,998.028,2009,10026055,Oct
10,975.7384,2009,10021139,Oct
10,1016.3664,2009,10011923,Oct
10,1020.4896,2009,10025246,Oct
10,1061.2836,2009,10021470,Oct
10,930.3868,2009,10000474,Oct
10,1096.0164,2009,10021911,Oct
10,1111.7808,2009,10024255,Oct
10,1217.16,2009,10018623,Oct
10,1306.1628,2009,10011089,Oct
10,1262.092,2009,10015793,Oct
10,1127.8372,2009,10009907,Oct
10,1296.5056,2009,10025251,Oct
10,1206.8736,2009,10013670,Oct
10,1366.1784,2009,10021223,Oct
10,1366.9776,2009,10024743,Oct
10,1214.308,2009,10005236,Oct
10,1281.0528,2009,10012600,Oct
10,1310.4756,2009,10021575,Oct
10,1439.34,2009,10020849,Oct
10,1630.5536,2009,10008381,Oct
10,1689.272,2009,10025758,Oct
10,1525.3416,2009,10019388,Oct
10,1530.1992,2009,10010974,Oct
10,1542.6652,2009,10007866,Oct
10,1816.6356,2009,10004602,Oct
10,1819.5944,2009,10018352,Oct
10,1878.9784,2009,10019469,Oct
10,1662.578,2009,10018129,Oct
10,1686.038,2009,10024499,Oct
10,1944.3648,2009,10024034,Oct
10,2292.948,2009,10023703,Oct
10,1974.2924,2009,10006916,Oct
10,2032.6204,2009,10009662,Oct
10,2035.3528,2009,10025284,Oct
10,2463.3072,2009,10020281,Oct
10,2122.2468,2009,10025288,Oct
10,2264.16,2009,10023022,Oct
10,2197.742,2009,10011623,Oct
10,2411.6832,2009,10025248,Oct
10,2528.7648,2009,10016780,Oct
10,2432.5444,2009,10015275,Oct
10,2444.7896,2009,10024016,Oct
10,2476.1064,2009,10025302,Oct
10,2642.6172,2009,10024919,Oct
10,2655.6352,2009,10020388,Oct
10,2753.2656,2009,10002150,Oct
10,2856.4712,2009,10010970,Oct
10,3325.1608,2009,10025778,Oct
10,2993.4132,2009,10013765,Oct
10,3010.9116,2009,10011981,Oct
10,3200.496,2009,10024248,Oct
10,3479.5228,2009,10015956,Oct
10,3970.7512,2009,10009657,Oct
10,3558.1184,2009,10021736,Oct
10,3561.6144,2009,10016784,Oct
10,3912.2592,2009,10024725,Oct
10,4123.2288,2009,10020192,Oct
10,4901.04,2009,10018868,Oct
10,4972.552,2009,10023538,Oct
10,4419.266,2009,10015325,Oct
10,4558.9588,2009,10020909,Oct
10,5457.7044,2009,10019420,Oct
10,5537.0628,2009,10002137,Oct
10,5571.5608,2009,10006093,Oct
10,5918.0868,2009,10009639,Oct
10,5938.3908,2009,10025237,Oct
10,5100.526,2009,10000466,Oct
10,5130.6836,2009,10013871,Oct
10,5366.4672,2009,10015011,Oct
10,5864.0712,2009,10014238,Oct
10,5864.0816,2009,10026843,Oct
10,6277.2084,2009,10025038,Oct
10,6304.3272,2009,10018871,Oct
10,5398.5048,2009,10026522,Oct
10,5433.5936,2009,10009660,Oct
10,5543.2852,2009,10013127,Oct
10,6709.5648,2009,10008134,Oct
10,5786.754,2009,10011198,Oct
10,5870.106,2009,10025247,Oct
10,6665.4848,2009,10009156,Oct
10,6116.3256,2009,10011732,Oct
10,6165.656,2009,10024477,Oct
10,6182.3172,2009,10025287,Oct
10,6996.2152,2009,10002501,Oct
10,7027.436,2009,10012422,Oct
10,7418.7036,2009,10020492,Oct
10,6687.8112,2009,10010855,Oct
10,6497.04,2009,10013188,Oct
10,6662.4652,2009,10002136,Oct
10,6990.988,2009,10007120,Oct
10,7935.7824,2009,10018885,Oct
10,7288.4792,2009,10016549,Oct
10,7363.7904,2009,10021804,Oct
10,7535.8488,2009,10011360,Oct
10,8546.1064,2009,10021936,Oct
10,8988.1376,2009,10019664,Oct
10,9434.9664,2009,10002765,Oct
10,9951.984,2009,10019150,Oct
10,10065.2868,2009,10025296,Oct
10,8627.8796,2009,10022687,Oct
10,8793.5624,2009,10006917,Oct
10,10902.1788,2009,10020491,Oct
10,9890.8556,2009,10017852,Oct
10,10009.3516,2009,10005810,Oct
10,10046.124,2009,10025495,Oct
10,10127.3508,2009,10025298,Oct
10,11920.7268,2009,10013061,Oct
10,10610.784,2009,10011499,Oct
10,12148.2072,2009,10021494,Oct
10,11033.1736,2009,10027356,Oct
10,13549.4316,2009,10027572,Oct
10,11585.9556,2009,10025285,Oct
10,11686.3828,2009,10009633,Oct
10,13761.0616,2009,10008593,Oct
10,12221.4456,2009,10011093,Oct
10,13824.1792,2009,10011842,Oct
10,14744.2896,2009,10021459,Oct
10,12780.7872,2009,10024010,Oct
10,13632.4896,2009,10017585,Oct
10,15527.4948,2009,10027381,Oct
10,13424.7504,2009,10021286,Oct
10,14034.528,2009,10020915,Oct
10,13937.1996,2009,10025239,Oct
10,14070.2684,2009,10027583,Oct
10,14576.6916,2009,10008638,Oct
10,17186.958,2009,10023241,Oct
10,14728.5836,2009,10014471,Oct
10,17987.8644,2009,10020639,Oct
10,18750.5712,2009,10009654,Oct
10,16773.1088,2009,10017576,Oct
10,20248.2612,2009,10007253,Oct
10,18096.384,2009,10023275,Oct
10,20443.7952,2009,10021297,Oct
10,18187.0656,2009,10025037,Oct
10,20649.276,2009,10020449,Oct
10,17625.176,2009,10009643,Oct
10,20198.568,2009,10011546,Oct
10,22170.4992,2009,10025269,Oct
10,19081.2876,2009,10021331,Oct
10,19956.912,2009,10025515,Oct
10,24253.6356,2009,10023715,Oct
10,25143.5988,2009,10025238,Oct
10,24762.5248,2009,10014779,Oct
10,22162.6804,2009,10007123,Oct
10,22381.2356,2009,10026868,Oct
10,26349.2676,2009,10021203,Oct
10,26464.0716,2009,10005006,Oct
10,26088.8056,2009,10009679,Oct
10,27885.7512,2009,10020193,Oct
10,27593.7584,2009,10023489,Oct
10,24633.3404,2009,10019942,Oct
10,25908.58,2009,10020663,Oct
10,26027.996,2009,10010923,Oct
10,27780.3476,2009,10026268,Oct
10,28133.8208,2009,10000472,Oct
10,30116.3288,2009,10025575,Oct
10,35407.1736,2009,10017553,Oct
10,35118.5952,2009,10027119,Oct
10,31438.2216,2009,10017036,Oct
10,37303.0008,2009,10024270,Oct
10,39650.5096,2009,10025291,Oct
10,35102.784,2009,10003857,Oct
10,37559.5796,2009,10009653,Oct
10,43825.184,2009,10026291,Oct
10,39045.6556,2009,10019900,Oct
10,41920.6944,2009,10025919,Oct
10,42940.0512,2009,10011979,Oct
10,48146.6024,2009,10025063,Oct
10,51005.8404,2009,10017638,Oct
10,43885.9504,2009,10024246,Oct
10,44248.6604,2009,10025062,Oct
10,64977.444,2009,10002161,Oct
10,59992.8504,2009,10002142,Oct
10,71880.0784,2009,10024022,Oct
10,82431.0108,2009,10026299,Oct
10,82884.8484,2009,10015789,Oct
10,79938.3,2009,10020864,Oct
10,83801.736,2009,10019109,Oct
10,79476.8404,2009,10010935,Oct
10,82263.3272,2009,10022167,Oct
10,139036.1544,2009,10019066,Oct
10,149313.2768,2009,10018363,Oct
10,221700.856,2009,10025552,Oct
10,221915.6264,2009,10007536,Oct
10,214534.984,2009,10024999,Oct
10,235915.9776,2009,10021222,Oct
10,296737.7652,2009,10023471,Oct
10,493849.5552,2009,10006919,Oct
10,476583.5796,2009,10025039,Oct
10,640326.2328,2009,10002154,Oct
11,359.49,2009,10027119,Nov
11,621.81,2009,10025298,Nov
11,1972.1,2009,10025249,Nov
11,6599.25,2009,10021107,Nov
11,20672.36,2009,10026868,Nov
11,0,2009,10015325,Nov
11,0,2009,10025305,Nov
11,0,2009,10025269,Nov
11,0,2009,10000455,Nov
11,0,2009,10022755,Nov
11,0,2009,10017072,Nov
11,0,2009,10014495,Nov
11,0,2009,10018352,Nov
11,0,2009,10020445,Nov
11,0,2009,10023275,Nov
11,0,2009,10021185,Nov
11,0,2009,10019900,Nov
11,0,2009,10008593,Nov
11,0,2009,10010698,Nov
11,0,2009,10023471,Nov
11,0,2009,10023516,Nov
11,0,2009,10022167,Nov
11,0,2009,10027381,Nov
11,0,2009,10011981,Nov
11,0,2009,10006093,Nov
11,0,2009,10003749,Nov
11,0,2009,10004255,Nov
11,0,2009,10026581,Nov
11,0,2009,10025284,Nov
11,0,2009,10023489,Nov
11,0,2009,10019678,Nov
11,0,2009,10026522,Nov
11,0,2009,10025287,Nov
11,0,2009,10016564,Nov
11,0,2009,10020639,Nov
11,0,2009,10007591,Nov
11,0,2009,10025038,Nov
11,0,2009,10025304,Nov
11,0,2009,10024010,Nov
11,0,2009,10018867,Nov
11,0,2009,10025248,Nov
11,0,2009,10018580,Nov
11,0,2009,10019664,Nov
11,0,2009,10007123,Nov
11,0,2009,10026078,Nov
11,0,2009,10000466,Nov
11,0,2009,10019388,Nov
11,0,2009,10020663,Nov
11,0,2009,10017852,Nov
11,0,2009,10025778,Nov
11,0,2009,10013188,Nov
11,0,2009,10015275,Nov
11,0,2009,10020662,Nov
11,0,2009,10017553,Nov
11,0,2009,10010935,Nov
11,0,2009,10007566,Nov
11,0,2009,10021179,Nov
11,0,2009,10008134,Nov
11,0,2009,10009633,Nov
11,0,2009,10025251,Nov
11,0,2009,10022750,Nov
11,0,2009,10022456,Nov
11,0,2009,10021222,Nov
11,0,2009,10015011,Nov
11,0,2009,10021139,Nov
11,0,2009,10019909,Nov
11,0,2009,10022490,Nov
11,0,2009,10025036,Nov
11,0,2009,10020915,Nov
11,0,2009,10022470,Nov
11,0,2009,10026299,Nov
11,0,2009,10009653,Nov
11,0,2009,10023964,Nov
11,0,2009,10027119,Nov
11,0,2009,10026606,Nov
11,0,2009,10009657,Nov
11,0,2009,10023003,Nov
11,0,2009,10000472,Nov
11,0,2009,10015793,Nov
11,0,2009,10024725,Nov
11,0,2009,10018665,Nov
11,0,2009,10021936,Nov
11,0,2009,10014238,Nov
11,0,2009,10009645,Nov
11,0,2009,10025575,Nov
11,0,2009,10009907,Nov
11,0,2009,10024550,Nov
11,0,2009,10009669,Nov
11,0,2009,10023241,Nov
11,0,2009,10014471,Nov
11,0,2009,10017638,Nov
11,0,2009,10024034,Nov
11,0,2009,10025252,Nov
11,0,2009,10000460,Nov
11,0,2009,10021986,Nov
11,0,2009,10022962,Nov
11,0,2009,10016549,Nov
11,0,2009,10002244,Nov
11,0,2009,10024270,Nov
11,0,2009,10025237,Nov
11,0,2009,10007121,Nov
11,0,2009,10025791,Nov
11,0,2009,10027370,Nov
11,0,2009,10002765,Nov
11,0,2009,10012425,Nov
11,0,2009,10025264,Nov
11,0,2009,10019410,Nov
11,0,2009,10005006,Nov
11,0,2009,10026294,Nov
11,0,2009,10025032,Nov
11,0,2009,10019942,Nov
11,0,2009,10020192,Nov
11,0,2009,10002506,Nov
11,0,2009,10000461,Nov
11,0,2009,10022687,Nov
11,0,2009,10012422,Nov
11,0,2009,10024016,Nov
11,0,2009,10020962,Nov
11,0,2009,10009652,Nov
11,0,2009,10011979,Nov
11,0,2009,10021736,Nov
11,0,2009,10020449,Nov
11,0,2009,10026868,Nov
11,0,2009,10024248,Nov
11,0,2009,10021911,Nov
11,0,2009,10020927,Nov
11,0,2009,10023538,Nov
11,0,2009,10009356,Nov
11,0,2009,10025022,Nov
11,0,2009,10013238,Nov
11,0,2009,10021223,Nov
11,0,2009,10018871,Nov
11,0,2009,10025063,Nov
11,0,2009,10020184,Nov
11,0,2009,10025241,Nov
11,0,2009,10025024,Nov
11,0,2009,10021184,Nov
11,0,2009,10009623,Nov
11,0,2009,10002746,Nov
11,0,2009,10024999,Nov
11,0,2009,10007268,Nov
11,0,2009,10006805,Nov
11,0,2009,10013252,Nov
11,0,2009,10016303,Nov
11,0,2009,10011724,Nov
11,0,2009,10021575,Nov
11,0,2009,10020256,Nov
11,0,2009,10018890,Nov
11,0,2009,10024246,Nov
11,0,2009,10025039,Nov
11,0,2009,10010855,Nov
11,0,2009,10022978,Nov
11,0,2009,10026291,Nov
11,0,2009,10025515,Nov
11,0,2009,10025288,Nov
11,0,2009,10020909,Nov
11,0,2009,10019617,Nov
11,0,2009,10021270,Nov
11,0,2009,10017314,Nov
11,0,2009,10023760,Nov
11,0,2009,10002154,Nov
11,0,2009,10021380,Nov
11,0,2009,10027053,Nov
11,0,2009,10026268,Nov
11,0,2009,10025758,Nov
11,0,2009,10016780,Nov
11,0,2009,10021297,Nov
11,0,2009,10025239,Nov
11,0,2009,10000474,Nov
11,0,2009,10010923,Nov
11,0,2009,10011923,Nov
11,0,2009,10011499,Nov
11,0,2009,10025246,Nov
11,0,2009,10021203,Nov
11,0,2009,10021286,Nov
11,0,2009,10020864,Nov
11,0,2009,10009156,Nov
11,0,2009,10006919,Nov
11,0,2009,10017290,Nov
11,0,2009,10020849,Nov
11,0,2009,10014810,Nov
11,0,2009,10002136,Nov
11,0,2009,10003857,Nov
11,0,2009,10020281,Nov
11,0,2009,10021305,Nov
11,0,2009,10021107,Nov
11,0,2009,10024477,Nov
11,0,2009,10027572,Nov
11,0,2009,10024022,Nov
11,0,2009,10006917,Nov
11,0,2009,10013052,Nov
11,0,2009,10025247,Nov
11,0,2009,10005236,Nov
11,0,2009,10019682,Nov
11,0,2009,10020388,Nov
11,0,2009,10016784,Nov
11,0,2009,10007536,Nov
11,0,2009,10007253,Nov
11,0,2009,10015956,Nov
11,0,2009,10007866,Nov
11,0,2009,10002150,Nov
11,0,2009,10025298,Nov
11,0,2009,10005861,Nov
11,0,2009,10013670,Nov
11,0,2009,10020491,Nov
11,0,2009,10011089,Nov
11,0,2009,10023780,Nov
11,0,2009,10020364,Nov
11,0,2009,10025062,Nov
11,0,2009,10021668,Nov
11,0,2009,10002137,Nov
11,0,2009,10020390,Nov
11,0,2009,10011842,Nov
11,0,2009,10019420,Nov
11,0,2009,10024499,Nov
11,0,2009,10024704,Nov
11,0,2009,10013426,Nov
11,0,2009,10027583,Nov
11,0,2009,10009654,Nov
11,0,2009,10002501,Nov
11,0,2009,10023703,Nov
11,0,2009,10002709,Nov
11,0,2009,10008381,Nov
11,0,2009,10025771,Nov
11,0,2009,10022746,Nov
11,0,2009,10023022,Nov
11,0,2009,10002115,Nov
11,0,2009,10013899,Nov
11,0,2009,10021459,Nov
11,0,2009,10006983,Nov
11,0,2009,10018129,Nov
11,0,2009,10024541,Nov
11,0,2009,10013039,Nov
11,0,2009,10015886,Nov
11,0,2009,10009660,Nov
11,0,2009,10023757,Nov
11,0,2009,10027575,Nov
11,0,2009,10011093,Nov
11,0,2009,10009672,Nov
11,0,2009,10008602,Nov
11,0,2009,10013870,Nov
11,0,2009,10026055,Nov
11,0,2009,10011821,Nov
11,0,2009,10015030,Nov
11,0,2009,10007258,Nov
11,0,2009,10018363,Nov
11,0,2009,10019150,Nov
11,0,2009,10006836,Nov
11,0,2009,10025037,Nov
11,0,2009,10010974,Nov
11,0,2009,10019066,Nov
11,0,2009,10014779,Nov
11,0,2009,10025238,Nov
11,0,2009,10021804,Nov
11,0,2009,10004602,Nov
11,0,2009,10002140,Nov
11,0,2009,10025302,Nov
11,0,2009,10002161,Nov
11,0,2009,10021494,Nov
11,0,2009,10011546,Nov
11,0,2009,10025291,Nov
11,0,2009,10011600,Nov
11,0,2009,10027356,Nov
11,0,2009,10011360,Nov
11,0,2009,10018885,Nov
11,0,2009,10009643,Nov
11,0,2009,10020492,Nov
11,0,2009,10017576,Nov
11,0,2009,10010970,Nov
11,0,2009,10011623,Nov
11,0,2009,10018868,Nov
11,0,2009,10020193,Nov
11,0,2009,10019952,Nov
11,0,2009,10013061,Nov
11,0,2009,10002142,Nov
11,0,2009,10007183,Nov
11,0,2009,10025296,Nov
11,0,2009,10006916,Nov
11,0,2009,10000473,Nov
11,0,2009,10017307,Nov
11,0,2009,10010717,Nov
11,0,2009,10000457,Nov
11,0,2009,10019105,Nov
11,0,2009,10005922,Nov
11,0,2009,10002240,Nov
11,0,2009,10027348,Nov
11,0,2009,10012158,Nov
11,0,2009,10024915,Nov
11,0,2009,10008893,Nov
11,0,2009,10010832,Nov
11,0,2009,10007577,Nov
11,0,2009,10025814,Nov
11,0,2009,10021411,Nov
11,0,2009,10022764,Nov
11,0,2009,10020446,Nov
11,0,2009,10019400,Nov
11,0,2009,10020306,Nov
11,0,2009,10002139,Nov
11,0,2009,10002117,Nov
11,0,2009,10010882,Nov
11,0,2009,10014059,Nov
11,0,2009,10025300,Nov
11,0,2009,10013376,Nov
11,0,2009,10020239,Nov
11,0,2009,10021232,Nov
11,45.468,2009,10013871,Nov
11,-595.5872,2009,10000462,Nov
11,10.8376,2009,10025305,Nov
11,25.6512,2009,10025769,Nov
11,30.7476,2009,10021575,Nov
11,28.6464,2009,10006846,Nov
11,35.8904,2009,10002139,Nov
11,46.278,2009,10009606,Nov
11,48.654,2009,10007355,Nov
11,46.9144,2009,10025241,Nov
11,48.622,2009,10025250,Nov
11,51.1336,2009,10007122,Nov
11,64.1088,2009,10002115,Nov
11,91.4544,2009,10000455,Nov
11,84.5568,2009,10019682,Nov
11,87.5012,2009,10002117,Nov
11,98.9664,2009,10011821,Nov
11,124.1676,2009,10016780,Nov
11,122.3456,2009,10023516,Nov
11,112.1204,2009,10025583,Nov
11,116.5548,2009,10007258,Nov
11,121.7712,2009,10020390,Nov
11,131.5232,2009,10019469,Nov
11,137.9328,2009,10024704,Nov
11,154.4736,2009,10002137,Nov
11,177.1744,2009,10012023,Nov
11,159.1416,2009,10024916,Nov
11,185.692,2009,10025038,Nov
11,178.296,2009,10025771,Nov
11,180.5224,2009,10018352,Nov
11,213.8292,2009,10012369,Nov
11,185.2972,2009,10010698,Nov
11,187.818,2009,10012422,Nov
11,226.1088,2009,10020849,Nov
11,212.198,2009,10018129,Nov
11,215.5836,2009,10023003,Nov
11,220.3768,2009,10016564,Nov
11,261.6192,2009,10002501,Nov
11,252.0128,2009,10002520,Nov
11,245.7044,2009,10014810,Nov
11,274.8224,2009,10009660,Nov
11,281.014,2009,10009645,Nov
11,322.5352,2009,10011724,Nov
11,343.5328,2009,10022746,Nov
11,358.3632,2009,10013252,Nov
11,325.6616,2009,10027370,Nov
11,326.6368,2009,10000473,Nov
11,355.5064,2009,10020256,Nov
11,368.2392,2009,10020662,Nov
11,397.8356,2009,10024915,Nov
11,399.0592,2009,10024743,Nov
11,406.9436,2009,10009156,Nov
11,466.5024,2009,10007866,Nov
11,434.1388,2009,10002142,Nov
11,455.9136,2009,10005861,Nov
11,547.4088,2009,10020492,Nov
11,471.1964,2009,10016549,Nov
11,532.9688,2009,10025791,Nov
11,487.6644,2009,10013039,Nov
11,586.1268,2009,10021184,Nov
11,503.3596,2009,10025021,Nov
11,507.84,2009,10009654,Nov
11,537.2064,2009,10009907,Nov
11,642.7404,2009,10021350,Nov
11,553.7664,2009,10024034,Nov
11,602.8116,2009,10017072,Nov
11,615.802,2009,10013232,Nov
11,616.5012,2009,10020239,Nov
11,632.5092,2009,10012226,Nov
11,635.8488,2009,10025549,Nov
11,684.6816,2009,10012235,Nov
11,663.596,2009,10026078,Nov
